UserID,MovieID,Rating
10,3869,2.555
10,1256,4.4
10,1831,4.4
10,589,4.5
10,2497,4.05
10,7,4.375
10,2136,4.4
10,2138,4.4
10,1269,4.25
10,1196,4.4
10,2716,4.052631578947368
10,596,4.5
10,597,4.4
10,1411,4.4
10,1271,3.9591836734693877
10,1278,4.4
10,745,4.05
10,318,4.123076923076923
10,2080,4.75
10,2081,4.5
10,2087,3.9591836734693877
10,2662,4.052631578947368
10,3100,2.555
10,2302,4.05
10,186,4.5
10,2090,4.123076923076923
10,902,4.285714285714286
10,1292,4.4
10,260,4.4
10,1371,4.052631578947368
10,913,4.5
10,1012,4.4
10,1884,4.4
10,24,4.25
10,2324,4.4
10,1380,4.052631578947368
10,2693,4.123076923076923
10,351,4.4
10,2405,4.4
10,2407,4.25
10,1031,4.5
10,1104,4.75
10,364,4.125
10,3072,2.555
10,3153,2.555
10,3591,2.555
10,1124,4.4
10,2431,4.4
10,1704,4.4
10,3309,2.555
10,1566,4.25
10,1203,4.4
10,1136,4.125
10,539,4.5
10,1573,3.9591836734693877
10,104,4.25
10,971,4.375
10,2018,4.4
10,2959,2.555
10,3252,2.555
10,3255,2.555
10,2529,4.4
10,1654,4.123076923076923
10,1220,4.123076923076923
10,1223,4.5
10,2967,2.555
10,480,4.25
10,3408,2.555
10,2393,4.052631578947368
10,3198,2.555
10,2033,4.052631578947368
10,2108,4.05
10,1307,3.9591836734693877
10,2470,4.052631578947368
10,203,4.052631578947368
10,2111,4.285714285714286
10,3928,2.555
10,2047,4.052631578947368
11,1198,2.0
11,1278,4.333333333333333
11,1358,3.142857142857143
11,2806,2.9545454545454546
11,333,4.333333333333333
11,1441,4.333333333333333
11,3552,2.555
11,2325,4.333333333333333
11,356,3.4285714285714284
11,36,3.4285714285714284
11,435,3.6666666666666665
11,1042,3.0
11,440,3.5
11,50,4.333333333333333
11,2359,4.333333333333333
11,2507,3.6666666666666665
11,1563,2.0
11,1498,4.0
11,3178,2.555
11,3755,2.555
11,2959,2.555
11,3255,2.555
11,1080,3.5
11,1089,3.5
11,2539,3.4285714285714284
11,1665,3.5
11,1307,2.9545454545454546
12,1193,3.9160371382981545
12,3897,2.555
12,1641,3.845074934713653
12,1303,3.0
12,3785,2.555
13,2640,3.75
13,1429,5.0
13,2094,4.0
13,260,3.3333333333333335
13,2686,3.5
13,21,4.0
13,1527,4.5
13,2916,2.555
13,1610,3.380952380952381
13,50,3.3333333333333335
13,1127,3.875
13,457,3.25
13,2006,3.875
13,2871,3.6404337869711036
13,1210,3.4
13,1722,3.875
13,2028,3.875
13,480,5.0
13,3269,2.555
13,2105,3.75
13,3418,2.555
13,2470,3.875
14,1263,3.2455661748155533
14,2243,2.6666666666666665
14,1968,3.3357778672789804
14,1982,5.0
14,2396,4.0
15,3354,2.555
15,3298,2.555
15,593,3.0
15,1777,3.1666666666666665
15,2581,3.1666666666666665
15,1783,3.7142857142857144
15,3535,2.555
15,2302,3.5
15,2676,3.0
15,3113,2.555
15,2826,3.5833333333333335
15,2688,3.3333333333333335
15,780,3.0
15,2908,2.555
15,3499,2.555
15,32,3.0
15,357,2.75
15,1608,3.7142857142857144
15,2268,3.7142857142857144
15,1466,3.4545454545454546
15,2841,3.7142857142857144
15,2770,3.5833333333333335
15,3646,2.555
15,434,3.24907400363104
15,1610,3.2083333333333335
15,3145,2.555
15,3147,2.555
15,1619,3.5833333333333335
15,2278,2.75
15,2858,3.4545454545454546
15,1485,3.0
15,70,3.7142857142857144
15,3753,2.555
15,2387,3.5833333333333335
15,1804,3.1666666666666665
15,2391,3.7142857142857144
15,2396,3.4545454545454546
15,1810,3.2083333333333335
15,1672,2.75
15,1673,3.7142857142857144
16,2629,5.0
16,1911,3.0
16,2723,5.0
16,2581,3.456428577312823
16,2699,2.6
16,2856,3.0
16,2355,5.0
17,2554,4.0
17,1265,4.368421052631579
17,164,4.1
17,3527,2.555
17,1428,4.1
17,750,4.0
17,2663,4.1
17,2667,4.1
17,260,4.1
17,3114,2.555
17,1374,4.0
17,1019,4.375
17,3700,2.555
17,924,4.1
17,2762,4.0
17,30,4.1
17,428,4.285714285714286
17,1601,4.1
17,356,4.222222222222222
17,34,4.1
17,1396,4.0
17,866,4.666666666666667
17,3717,2.555
17,503,4.222222222222222
17,1610,4.368421052631579
17,3070,2.555
17,2346,4.222222222222222
17,50,4.1
17,446,4.0
17,3156,2.555
17,1129,4.0
17,76,4.222222222222222
17,1573,4.0
17,1214,4.368421052631579
17,2455,4.1
17,1580,4.222222222222222
17,3699,2.555
17,2613,4.333333333333333
17,3418,2.555
17,3927,2.555
17,2117,4.0
17,2046,5.0
18,2989,2.555
18,2622,4.2
18,2993,2.555
18,2701,4.2
18,586,3.857142857142857
18,222,3.857142857142857
18,1408,3.0
18,1197,3.8461538461538463
18,592,3.5
18,2718,2.8333333333333335
18,2573,3.8461538461538463
18,302,2.5
18,2141,3.857142857142857
18,2142,4.0
18,1274,3.5
18,2078,3.72
18,3526,2.555
18,1784,3.8461538461538463
18,2080,3.0
18,2087,3.5
18,2089,3.8461538461538463
18,3108,2.555
18,2090,3.72
18,902,3.0
18,839,3.0
18,10,2.5
18,260,3.857142857142857
18,17,3.72
18,2248,3.5
18,919,3.8461538461538463
18,778,3.857142857142857
18,412,4.25
18,2253,3.8461538461538463
18,1022,4.2
18,421,3.5
18,1968,3.5
18,2194,3.8461538461538463
18,1032,3.3636363636363638
18,434,2.5
18,291,3.5
18,44,3.72
18,368,3.5
18,48,3.8461538461538463
18,527,3.857142857142857
18,2291,3.8461538461538463
18,1635,3.0
18,1639,3.8461538461538463
18,2000,3.857142857142857
18,2001,3.857142857142857
18,2947,2.555
18,2948,2.555
18,466,3.5
18,2018,3.857142857142857
18,475,3.857142857142857
18,3257,2.555
18,1805,4.0
18,2100,3.857142857142857
18,1234,3.857142857142857
18,3418,2.555
18,2617,3.857142857142857
18,2042,3.8461538461538463
19,3421,2.555
19,1327,3.0
19,3948,2.555
19,2139,3.75
19,1197,3.9375
19,2713,3.75
19,2716,3.9375
19,2717,3.8
19,1772,3.9375
19,2649,3.9375
19,741,3.2857142857142856
19,1278,3.75
19,1350,3.9375
19,2080,3.6666666666666665
19,2662,3.9375
19,2599,3.5208333333333335
19,2160,3.8
19,1431,3.9375
19,1291,3.6666666666666665
19,2094,4.0
19,2746,3.3793103448275863
19,10,3.4656323933348854
19,260,3.75
19,1370,3.8
19,198,3.75
19,1373,3.75
19,3623,2.555
19,2687,3.75
19,2321,3.2
19,1527,3.2
19,2762,3.3793103448275863
19,2195,3.3793103448275863
19,368,3.2857142857142856
19,377,3.5208333333333335
19,2353,3.857142857142857
19,2860,3.75
19,457,3.6666666666666665
19,2002,3.3793103448275863
19,3176,2.555
19,1214,3.5208333333333335
19,2888,3.75
19,2527,3.9375
19,2454,3.75
19,111,3.6666666666666665
19,2600,3.75
19,3264,2.555
19,1307,3.3793103448275863
19,1097,3.8
19,3273,2.555
19,2115,2.0
19,3928,2.555
20,589,3.0
20,2571,4.0
20,3717,2.555
20,2858,4.0
20,2028,5.0
21,2701,2.7722399881683857
21,1,2.8571257187989647
21,2355,2.8065254903760026
21,2394,2.780315755567596
22,3355,2.555
22,3868,2.555
22,1259,3.3076923076923075
22,223,3.3076923076923075
22,2138,2.888888888888889
22,736,3.0
22,2717,3.6
22,230,2.888888888888889
22,1347,2.888888888888889
22,3527,2.555
22,3388,2.555
22,3020,2.555
22,248,3.142857142857143
22,1425,2.888888888888889
22,3535,2.555
22,1792,2.888888888888889
22,3039,2.555
22,1438,2.888888888888889
22,833,3.4444444444444446
22,2671,3.1666666666666665
22,330,3.3076923076923075
22,333,2.888888888888889
22,1441,2.888888888888889
22,910,2.8666666666666667
22,2174,3.4444444444444446
22,1377,3.4166666666666665
22,3624,2.555
22,1882,3.142857142857143
22,3120,2.555
22,2321,3.1666666666666665
22,780,4.0
22,2189,2.6666666666666665
22,429,3.3076923076923075
22,2338,3.1296296296296298
22,2195,3.1296296296296298
22,1974,3.3076923076923075
22,47,2.5
22,2273,2.888888888888889
22,2348,3.3076923076923075
22,1479,3.1666666666666665
22,2858,3.1296296296296298
22,370,3.0158521452762437
22,1127,3.3076923076923075
22,1994,3.3076923076923075
22,380,3.3076923076923075
22,3160,2.555
22,1200,3.048780487804878
22,2003,3.0158521452762437
22,2371,3.142857142857143
22,3247,2.555
22,2376,2.6666666666666665
22,473,3.142857142857143
22,1580,3.3076923076923075
22,1732,3.3076923076923075
22,3917,2.555
22,1091,3.4444444444444446
22,2470,3.3076923076923075
22,1747,3.142857142857143
22,1240,3.6
23,1249,3.6
23,3420,2.555
23,1252,3.0
23,1188,2.7142857142857144
23,3505,2.555
23,1690,3.4545454545454546
23,2064,3.6666666666666665
23,1196,3.4
23,592,3.6
23,2642,3.6666666666666665
23,595,3.0714285714285716
23,1845,3.0714285714285716
23,2140,3.4545454545454546
23,1343,3.0
23,2722,3.4545454545454546
23,3527,2.555
23,2657,3.0714285714285716
23,317,3.0714285714285716
23,750,2.7142857142857144
23,1500,3.25
23,3032,2.555
23,1009,3.6
23,1876,3.0714285714285716
23,260,3.0714285714285716
23,2311,3.4
23,1517,3.4545454545454546
23,2176,3.1
23,915,3.6666666666666665
23,1953,3.6
23,21,3.0
23,3052,2.555
23,1527,3.4
23,780,3.5
23,2692,3.6
23,39,3.3333333333333335
23,1396,3.6666666666666665
23,2410,3.116279069767442
23,3070,2.555
23,296,3.116279069767442
23,2419,3.3333333333333335
23,1544,3.425531914893617
23,442,3.116279069767442
23,377,3.116279069767442
23,3741,2.555
23,1204,3.4545454545454546
23,968,3.0714285714285716
23,1206,3.0714285714285716
23,1060,3.116279069767442
23,2009,2.875
23,3751,2.555
23,2012,3.4545454545454546
23,1215,3.6
23,1653,3.4545454545454546
23,3763,2.555
23,1223,3.3333333333333335
23,2395,3.0714285714285716
23,1234,3.0714285714285716
23,1097,3.6666666666666665
23,1674,3.5
23,3920,2.555
23,1243,3.116279069767442
24,1197,4.125
24,303,4.166666666666667
24,2657,4.166666666666667
24,175,4.5
24,902,4.0
24,1291,4.0
24,3471,2.555
24,2174,4.0
24,1959,3.0
24,920,4.111111111111111
24,1027,4.125
24,2407,4.5
24,1394,4.0
24,500,3.8838792677958778
24,3072,2.555
24,2795,4.125
24,1057,4.166666666666667
24,2797,3.967741879787759
24,2001,4.166666666666667
24,468,5.0
24,1213,4.166666666666667
24,1073,4.125
24,110,3.8421052631578947
24,1225,4.166666666666667
24,2028,4.125
24,1663,4.111111111111111
24,1307,4.111111111111111
25,3793,2.555
25,2716,3.8
25,2804,3.8
25,260,5.0
25,1372,4.0
25,1375,5.0
25,780,5.0
25,1387,3.0
25,2692,3.0
25,1610,3.7222222222222223
25,3156,2.555
25,3676,2.555
25,3174,2.555
25,3175,2.555
25,1210,3.5
25,480,3.0
25,1676,3.7222222222222223
26,3422,2.555
26,1179,2.933333333333333
26,3500,2.555
26,2059,2.75
26,2701,2.909090909090909
26,586,3.0
26,4,2.727272727272727
26,2137,2.8125
26,1196,3.3333333333333335
26,1198,3.0
26,597,3.0
26,3448,2.555
26,161,2.909090909090909
26,168,2.8125
26,2145,2.909090909090909
26,1271,2.967741935483871
26,3450,2.555
26,1784,3.2941176470588234
26,315,2.8125
26,3608,2.555
26,3101,2.555
26,252,3.0
26,1291,2.727272727272727
26,765,2.75
26,1003,2.967741935483871
26,333,3.0
26,337,2.8085106382978724
26,16,2.909090909090909
26,267,2.967741935483871
26,1517,3.2941176470588234
26,2683,2.5
26,3489,2.555
26,1888,2.4
26,780,2.5
26,2906,2.555
26,788,3.0
26,350,3.2941176470588234
26,3130,2.555
26,2266,2.909090909090909
26,1393,3.2941176470588234
26,2915,2.555
26,2916,2.555
26,364,2.5
26,2412,2.8085106382978724
26,3219,2.555
26,1544,2.967741935483871
26,3152,2.555
26,2355,3.2941176470588234
26,1556,3.0
26,2798,3.2941176470588234
26,1997,2.727272727272727
26,454,2.5
26,1704,3.0
26,2875,3.3333333333333335
26,1644,3.2941176470588234
26,3249,2.555
26,2012,3.2941176470588234
26,2950,2.555
26,2953,2.555
26,3689,2.555
26,472,2.8125
26,3254,2.555
26,2528,3.0
26,1586,2.8085106382978724
26,1588,2.8085106382978724
26,1084,3.2941176470588234
26,3331,2.555
26,628,2.727272727272727
26,2463,3.2941176470588234
26,95,3.6666666666666665
26,3194,2.555
26,2539,3.2941176470588234
26,1302,3.0
26,2106,3.0
26,2109,2.909090909090909
26,1097,2.4
26,1810,2.8085106382978724
26,2470,3.2941176470588234
26,1678,3.2941176470588234
26,1240,2.3333333333333335
27,1265,3.5714285714285716
27,1198,5.0
27,300,5.0
27,318,3.5714285714285716
27,1294,3.5714285714285716
27,916,4.532106890925448
27,926,3.5714285714285716
27,2289,5.0
27,955,4.0
27,2948,2.555
27,541,4.375
27,1225,5.0
27,2100,5.0
27,1097,5.0
28,593,3.0
28,2657,3.5
28,901,3.5
28,906,4.0
28,919,4.142857142857143
28,846,3.5
28,1956,3.5
28,32,3.0
28,1617,4.3
28,50,3.5
28,527,3.5
28,3671,2.555
28,2947,2.555
28,1136,3.0
28,1210,3.8333333333333335
28,551,3.5
28,1660,3.75
28,2396,3.8333333333333335
28,2398,3.5
28,2033,4.142857142857143
28,1097,3.6666666666666665
29,3527,2.555
29,3468,2.555
29,912,3.0
29,1954,3.3083384645999354
29,3639,2.555
29,353,3.875
29,3062,2.555
29,1036,3.75
29,3726,2.555
29,2000,3.0
29,1200,3.8333333333333335
29,2947,2.555
29,3753,2.555
29,1214,3.8333333333333335
29,541,3.25
29,2527,3.875
29,3836,2.555
29,1085,4.0
29,480,4.0
29,3405,2.555
29,494,3.875
29,2617,3.0
30,2997,2.555
30,17,3.4285714285714284
30,2686,3.712306862713879
30,3072,2.555
30,2858,4.333333333333333
30,608,3.75
30,2442,3.6666666666666665
30,1213,3.6666666666666665
30,2966,2.555
31,1777,4.5
31,3451,2.555
31,3608,2.555
31,3397,2.555
31,11,4.090909090909091
31,3040,2.555
31,2407,3.6666666666666665
31,368,3.6666666666666665
31,2922,2.555
31,2355,4.25
31,957,2.0
31,2935,2.555
31,2792,4.25
31,3096,2.555
31,2870,4.25
31,2948,2.555
31,1136,3.0
31,3244,2.555
31,3685,2.555
31,3189,2.555
31,3836,2.555
31,480,3.6666666666666665
31,1304,3.6666666666666665
31,1234,4.0
32,3286,2.555
32,266,5.0
32,1956,3.0
32,32,3.571241944875917
32,1617,3.75
32,3159,2.555
32,457,3.571241944875917
32,1208,3.0
32,2959,2.555
32,2108,3.0
33,1249,4.25
33,3421,2.555
33,2550,3.375
33,2993,2.555
33,1183,3.857142857142857
33,3505,2.555
33,586,3.590909090909091
33,223,3.375
33,2132,3.375
33,1263,4.0
33,1193,4.25
33,590,2.6666666666666665
33,1198,2.6666666666666665
33,595,3.590909090909091
33,300,3.0
33,2646,3.72
33,2648,3.3846153846153846
33,3016,2.555
33,2070,3.590909090909091
33,1272,3.72
33,2076,3.8363636363636364
33,316,3.590909090909091
33,319,3.375
33,1350,3.375
33,1287,3.6666666666666665
33,2662,3.375
33,2739,3.6666666666666665
33,3100,2.555
33,2303,2.6666666666666665
33,903,3.857142857142857
33,1367,3.0
33,1299,3.590909090909091
33,1947,3.1666666666666665
33,3044,2.555
33,1372,3.0
33,1012,3.590909090909091
33,1885,3.1666666666666665
33,1380,3.375
33,2186,4.25
33,926,3.72
33,2406,3.8363636363636364
33,2193,3.590909090909091
33,2268,3.590909090909091
33,1393,3.375
33,3576,2.555
33,1035,3.8363636363636364
33,364,3.4
33,3072,2.555
33,949,3.8363636363636364
33,2423,3.0
33,2353,3.3846153846153846
33,1994,3.375
33,2797,4.0
33,3230,2.555
33,3168,2.555
33,2944,2.555
33,3244,2.555
33,1717,3.590909090909091
33,3681,2.555
33,1213,3.590909090909091
33,1214,3.72
33,1721,3.590909090909091
33,2455,3.590909090909091
33,2384,3.590909090909091
33,1584,3.375
33,3693,2.555
33,1225,3.590909090909091
33,480,4.25
33,3334,2.555
33,1304,4.25
33,1231,3.72
33,2109,4.25
33,1235,3.375
33,1097,3.0
33,3271,2.555
33,1678,3.375
33,2115,4.25
33,1245,3.375
34,3358,2.555
34,2133,4.6
34,1278,3.642857142857143
34,3387,2.555
34,3608,2.555
34,2735,3.5
34,3039,2.555
34,838,5.0
34,3623,2.555
34,3481,2.555
34,1387,4.0
34,353,4.6
34,39,1.0
34,1393,4.6
34,1541,3.5
34,441,3.642857142857143
34,2424,3.642857142857143
34,3087,2.555
34,2794,4.6
34,3597,2.555
34,1994,4.6
34,1997,5.0
34,529,3.0
34,539,3.801688982402597
34,1641,5.0
34,1717,3.642857142857143
34,543,3.892857142857143
34,2380,3.642857142857143
34,2396,3.909090909090909
34,2108,3.8
34,708,3.642857142857143
34,497,4.6
34,2478,3.642857142857143
35,1252,1.0
35,800,4.5
35,1272,3.55
35,318,3.55
35,1288,4.25
35,3461,2.555
35,902,3.0
35,2239,4.0
35,1945,3.7142857142857144
35,1949,1.0
35,1370,4.5
35,915,4.5
35,1955,4.25
35,1957,3.857142857142857
35,3566,2.555
35,2692,3.857142857142857
35,1028,4.5
35,1029,4.5
35,3060,2.555
35,2331,3.857142857142857
35,36,3.272727272727273
35,3068,2.555
35,1393,3.272727272727273
35,1103,3.857142857142857
35,2919,2.555
35,1035,3.4838709677419355
35,2922,2.555
35,2858,3.4838709677419355
35,2420,3.6666666666666665
35,2424,3.6666666666666665
35,1124,3.6666666666666665
35,971,4.5
35,2385,4.25
35,2966,2.555
35,1801,3.4838709677419355
35,1162,3.272727272727273
35,1096,4.0
35,1674,4.0
35,1172,3.6666666666666665
35,3788,2.555
36,1249,4.428571428571429
36,2989,2.555
36,3424,2.555
36,1259,4.521739130434782
36,581,4.0
36,1831,4.052631578947368
36,223,4.521739130434782
36,2137,4.0
36,1264,4.052631578947368
36,733,4.052631578947368
36,3441,2.555
36,592,4.428571428571429
36,1912,4.052631578947368
36,232,4.052631578947368
36,235,4.363636363636363
36,164,4.052631578947368
36,3952,2.555
36,1272,4.219512195121951
36,1276,4.25
36,1923,4.428571428571429
36,2580,4.181818181818182
36,2802,4.0
36,3101,2.555
36,2599,4.219512195121951
36,3035,2.555
36,1291,4.25
36,1297,4.428571428571429
36,2815,4.181818181818182
36,1876,4.052631578947368
36,16,4.428571428571429
36,2245,4.0
36,198,4.052631578947368
36,1376,4.0
36,3480,2.555
36,3052,2.555
36,1527,3.8
36,1387,4.428571428571429
36,785,4.219512195121951
36,2694,3.8
36,1603,3.0
36,3066,2.555
36,1393,4.521739130434782
36,3712,2.555
36,47,3.0
36,2418,4.521739130434782
36,2278,4.428571428571429
36,1476,4.181818181818182
36,3156,2.555
36,2355,4.521739130434782
36,3591,2.555
36,524,4.052631578947368
36,2433,4.181818181818182
36,3745,2.555
36,969,4.521739130434782
36,1573,4.181818181818182
36,2012,4.521739130434782
36,1210,4.181818181818182
36,2883,4.25
36,1722,4.521739130434782
36,1653,4.521739130434782
36,1081,4.0
36,555,4.0
36,1663,4.181818181818182
36,2469,4.428571428571429
36,1307,4.181818181818182
36,1092,4.428571428571429
36,2541,4.181818181818182
36,1747,4.428571428571429
36,2118,4.052631578947368
36,2985,2.555
37,3864,2.555
37,1380,4.0
37,1457,3.2222222222222223
37,356,4.0
37,361,4.5
37,3159,2.555
37,2791,4.0
37,1997,3.9187529216519703
37,605,4.5
37,1722,4.0
37,2396,3.2222222222222223
38,141,3.25
38,236,3.0
38,2805,3.0
38,13,3.6666666666666665
38,17,3.5833333333333335
38,1895,3.6666666666666665
38,356,3.25
38,357,2.5
38,361,2.5
38,2340,3.5833333333333335
38,377,3.5833333333333335
38,2355,3.25
38,1059,4.0
38,2506,3.5
38,531,3.6666666666666665
38,539,4.0
38,1573,3.823529411764706
38,3259,2.555
38,1593,3.0
38,490,3.6666666666666665
39,2997,2.555
39,2599,3.6666666666666665
39,3113,2.555
39,2826,3.5
39,2908,2.555
39,2770,3.5
39,2772,3.6666666666666665
39,3578,2.555
39,3157,2.555
39,2502,3.6666666666666665
39,3745,2.555
39,3176,2.555
40,161,3.0
40,3461,2.555
40,1291,3.0
40,2816,3.2666666666666666
40,920,3.2666666666666666
40,780,3.5646244947500927
40,2402,3.5872530622232657
40,3643,2.555
40,2287,3.0
40,1204,3.5
40,2944,2.555
40,2871,3.4274461852667417
40,3247,2.555
40,1073,3.5
40,1580,3.5
40,1085,4.0
40,3269,2.555
40,1676,3.588235294117647
40,2115,3.4274461852667417
41,224,3.5
41,1196,3.0
41,2338,5.0
41,531,3.4511292205358486
41,1658,3.0
42,648,3.625
42,1831,3.625
42,593,3.6666666666666665
42,1779,3.5
42,748,3.25
42,3527,2.555
42,173,3.625
42,1356,3.5
42,185,4.0625
42,1291,3.6666666666666665
42,10,4.0
42,196,3.6578947368421053
42,1372,3.6666666666666665
42,1373,3.625
42,3555,2.555
42,1953,3.25
42,1019,3.8
42,24,3.25
42,349,3.6666666666666665
42,1527,4.25
42,3701,2.555
42,3703,2.555
42,1387,3.25
42,3638,2.555
42,1968,3.25
42,32,3.6666666666666665
42,2407,3.25
42,1394,3.6666666666666665
42,1396,3.5
42,2915,2.555
42,2273,3.625
42,527,3.625
42,3745,2.555
42,2011,3.625
42,1210,3.6666666666666665
42,610,3.625
42,2528,3.625
42,1584,4.0625
42,3769,2.555
42,1301,4.0625
42,2105,3.5
42,1307,3.6666666666666665
42,1097,3.5
42,3927,2.555
42,2117,3.6666666666666665
42,2985,2.555
43,2706,4.460880761298766
43,1197,4.5
43,2763,4.230501415627122
43,2369,4.356355112372092
43,2396,4.0
44,2550,4.571428571428571
44,2133,4.571428571428571
44,594,4.333333333333333
44,2140,4.571428571428571
44,3386,2.555
44,316,4.333333333333333
44,2083,4.5
44,1356,4.333333333333333
44,904,4.0
44,1294,3.566666666666667
44,260,4.333333333333333
44,912,4.333333333333333
44,3489,2.555
44,2321,2.8333333333333335
44,1022,4.5
44,2699,3.1904761904761907
44,34,4.333333333333333
44,2406,3.1904761904761907
44,2407,4.0
44,1396,4.333333333333333
44,2916,2.555
44,2918,2.555
44,1982,4.571428571428571
44,1984,4.0
44,1986,3.6666666666666665
44,2797,2.0
44,2297,4.0
44,891,4.333333333333333
44,2006,4.571428571428571
44,1645,4.333333333333333
44,2459,4.333333333333333
44,2460,4.571428571428571
44,3264,2.555
44,1307,3.1904761904761907
44,2470,4.571428571428571
44,497,4.571428571428571
44,2115,4.333333333333333
44,2043,4.5
44,1243,3.566666666666667
45,1821,3.5
45,2054,2.6363636363636362
45,2700,2.5
45,587,2.857142857142857
45,153,2.918918918918919
45,802,2.5
45,1265,2.918918918918919
45,3516,2.555
45,1414,2.5
45,3450,2.555
45,2724,2.6363636363636362
45,3528,2.555
45,1782,2.6363636363636362
45,2150,3.3333333333333335
45,3608,2.555
45,3462,2.555
45,902,2.3333333333333335
45,1292,3.5
45,905,2.6363636363636362
45,3612,2.555
45,3540,2.555
45,691,2.918918918918919
45,2671,3.5
45,1948,3.5
45,11,2.6666666666666665
45,339,2.5
45,3044,2.555
45,1441,2.6363636363636362
45,911,2.6363636363636362
45,2248,2.6666666666666665
45,1014,3.3333333333333335
45,779,4.166666666666667
45,276,2.0
45,2694,3.5
45,1968,2.5
45,2262,2.918918918918919
45,933,2.6
45,937,2.0
45,2918,2.555
45,2849,2.6363636363636362
45,2779,1.0
45,2340,2.918918918918919
45,447,2.0
45,377,2.918918918918919
45,378,2.6363636363636362
45,3087,2.555
45,3591,2.555
45,2791,2.6363636363636362
45,3099,2.555
45,2297,1.0
45,2942,2.555
45,3248,2.555
45,3685,2.555
45,3699,2.555
45,2100,2.6363636363636362
45,1304,2.5
45,633,3.111111111111111
45,492,1.0
45,1677,3.111111111111111
46,3939,2.555
46,1972,5.0
46,1974,5.0
46,1977,5.0
46,1982,5.0
46,1986,5.0
46,529,5.0
46,891,5.0
47,318,4.0
47,1949,3.6587369835436276
47,1041,4.0
47,1089,3.86772946555316
48,719,3.0384615384615383
48,647,3.0
48,2991,2.555
48,1253,2.375
48,3868,2.555
48,2134,3.1666666666666665
48,802,3.0
48,3877,2.555
48,1266,3.0384615384615383
48,1197,3.2777777777777777
48,593,3.1666666666666665
48,1411,3.0384615384615383
48,2141,3.0384615384615383
48,743,2.7142857142857144
48,1356,3.0
48,1283,3.0
48,2302,3.35
48,3107,2.555
48,3034,2.555
48,2094,3.1666666666666665
48,1294,2.962962962962963
48,836,3.2222222222222223
